amount,hour_of_day,account_age_days,avg_historical_ticket,amount_zscore,velocity_1h,velocity_24h,distinct_merchants_24h,cross_merchant_velocity_1h,geo_mismatch,new_device,new_payee,payee_added_to_txn_minutes,sim_or_device_change_recent,session_duration_sec,is_international,chargeback_history_count,merchant_risk_score,billing_shipping_mismatch,fraud_pattern,is_fraud
1314.99,20,43,1239.96,0.151,1,1,1,0,0,0,0,253,0,247.8,0,0,0.112,0,legit,0
905.22,2,195,954.63,-0.129,0,0,2,0,0,0,0,108,1,93.0,0,0,0.21,0,legit,0
1930.54,17,206,1423.3,0.891,0,1,3,0,0,0,0,3973,0,65.2,0,0,0.106,0,legit,0
4035.38,10,376,2216.6,2.051,1,2,1,0,0,0,1,45,0,65.0,0,0,0.327,0,legit,0
1732.56,2,201,2094.83,-0.432,0,1,6,1,0,1,1,15,0,25.8,0,0,0.0,0,legit,0
285.01,6,546,307.91,-0.186,0,3,3,1,0,1,1,567,0,83.2,0,0,0.172,0,legit,0
2143.72,15,248,1424.56,1.262,0,2,1,0,0,0,0,5279,0,67.7,0,0,0.0,0,legit,0
339.22,5,1377,921.27,-1.579,1,6,2,0,0,0,0,1115,0,15.9,0,0,0.291,0,legit,0
2084.99,23,463,1160.91,1.99,0,1,1,0,0,0,0,11497,0,59.1,0,0,0.079,0,legit,0
1579.49,7,223,946.14,1.674,0,1,1,1,0,0,0,680,0,78.9,0,0,0.426,0,legit,0
2430.46,19,287,1929.24,0.65,2,0,1,0,0,0,1,2276,0,180.1,0,0,0.07,0,legit,0
726.57,18,54,1320.76,-1.125,0,4,2,0,0,0,0,2057,0,5.1,0,0,0.06,0,legit,0
1406.65,10,674,1425.0,-0.032,1,1,1,1,0,0,0,562,0,114.1,0,0,0.301,0,legit,0
906.59,6,267,919.48,-0.035,1,4,1,0,0,0,0,82,0,22.4,0,0,0.0,0,legit,0
357.51,4,349,1997.65,-2.053,0,3,1,0,0,0,0,1903,0,75.1,0,0,0.041,0,legit,0
460.49,19,208,995.88,-1.344,0,5,1,2,0,0,0,420,0,36.7,0,0,0.251,0,legit,0
317.81,12,356,1101.55,-1.779,1,3,2,1,0,0,0,37105,0,29.8,0,1,0.153,0,legit,0
1721.82,23,555,1292.07,0.832,1,2,3,0,0,1,1,31,0,71.5,0,0,0.244,0,legit,0
1069.21,6,238,1055.9,0.032,0,1,1,0,0,0,1,829,0,81.3,0,0,0.116,0,legit,0
2256.52,14,892,1744.09,0.735,1,1,4,0,0,0,0,1377,0,201.0,0,0,0.302,0,legit,0
834.89,0,548,776.91,0.187,0,2,4,1,0,0,0,2921,0,72.1,0,0,0.09,0,legit,0
3612.88,3,178,1947.35,2.138,0,1,1,0,0,0,1,4,0,49.0,0,1,0.422,0,upi_collect_scam,1
1347.0,10,243,871.71,1.363,0,2,4,1,0,0,0,747,0,168.9,0,0,0.242,0,legit,0
2849.95,8,348,2697.65,0.141,0,4,1,0,0,1,0,18,0,189.6,0,0,0.0,0,legit,0
942.76,9,438,577.22,1.583,0,3,2,0,0,0,0,127,0,93.1,1,0,0.138,0,legit,0
2217.9,15,131,2081.32,0.164,0,2,1,1,0,0,0,88,0,72.8,0,0,0.295,0,legit,0
1816.86,8,998,1582.86,0.37,0,3,1,0,0,0,0,2637,0,18.1,0,0,0.219,0,legit,0
584.94,23,36,854.0,-0.788,0,0,3,0,0,0,0,435,0,92.4,0,0,0.128,0,legit,0
829.64,15,501,851.68,-0.065,0,3,2,3,0,0,1,25,0,43.5,0,0,0.0,0,legit,0
848.9,9,203,617.62,0.936,1,2,1,0,0,0,0,2383,0,66.7,0,0,0.099,0,legit,0
404.25,2,221,768.72,-1.185,0,4,1,0,0,0,0,5702,0,133.8,0,0,0.0,1,legit,0
2963.43,22,294,2054.19,1.107,0,3,2,0,0,0,0,52,0,36.3,0,0,0.0,0,legit,0
2906.76,16,88,1737.24,1.683,0,3,4,0,0,0,0,6,0,306.5,0,1,0.328,0,legit,0
349.18,20,549,187.31,2.16,1,2,1,0,0,0,0,63,0,134.8,0,0,0.313,0,legit,0
706.79,10,169,744.67,-0.127,0,3,1,0,0,0,1,5,0,92.7,0,0,0.136,0,legit,0
272.34,11,329,363.55,-0.627,0,1,2,0,0,0,0,834,0,65.6,0,0,0.064,0,legit,0
446.9,16,333,412.96,0.206,0,3,2,0,0,1,0,7,0,12.7,0,0,0.279,0,legit,0
1879.83,2,166,1837.61,0.057,0,1,1,1,0,0,0,21,0,32.9,1,0,0.28,0,legit,0
1163.19,23,398,1628.3,-0.714,0,3,1,0,0,0,0,36,0,70.4,0,0,0.192,0,legit,0
491.12,13,94,593.51,-0.431,0,1,1,0,0,0,0,3218,0,29.3,0,0,0.228,0,legit,0
148.6,19,305,320.2,-1.34,0,1,2,1,0,0,0,884,0,60.6,0,1,0.246,0,legit,0
1372.2,20,86,1432.54,-0.105,1,4,1,0,0,1,0,396,1,17.3,0,0,0.206,0,legit,0
671.89,4,328,685.96,-0.051,0,3,2,0,0,0,1,17,0,38.3,0,0,0.167,0,legit,0
559.02,6,48,396.91,1.021,0,2,1,0,0,1,0,44880,0,87.6,0,0,0.213,0,legit,0
1424.19,2,1062,1255.2,0.337,0,3,2,1,0,0,0,3735,0,89.6,0,0,0.157,0,legit,0
1127.11,11,394,1355.44,-0.421,0,5,3,0,0,0,1,3908,0,81.6,0,0,0.09,0,legit,0
1400.07,22,744,1007.47,0.974,0,4,1,0,0,0,0,260,0,21.5,0,0,0.177,0,legit,0
845.62,1,453,1479.76,-1.071,2,3,1,1,0,0,0,900,0,44.3,0,0,0.145,0,legit,0
1250.44,8,567,1461.71,-0.361,1,1,2,0,0,0,0,1328,0,115.9,0,0,0.296,0,legit,0
1105.44,14,394,1278.94,-0.339,2,1,1,0,0,0,0,541,0,77.8,0,0,0.0,1,legit,0
2155.71,6,270,1833.43,0.439,0,4,2,0,0,1,0,3603,0,50.8,0,0,0.13,0,legit,0
2675.83,19,512,717.54,6.823,0,0,6,1,0,0,1,3,0,20.6,0,0,0.243,0,upi_collect_scam,1
336.48,0,205,1432.2,-1.913,0,1,1,0,0,0,0,595,0,51.5,0,0,0.276,0,legit,0
537.03,1,942,625.3,-0.353,1,3,2,0,0,0,0,115,0,14.0,0,0,0.085,0,legit,0
2411.27,12,781,1655.83,1.141,1,2,4,0,0,0,0,40,0,505.9,0,0,0.245,0,legit,0
367.8,22,317,388.97,-0.136,1,2,1,1,0,0,0,483,0,101.3,0,0,0.202,0,legit,0
1251.17,23,117,1242.0,0.018,0,1,1,0,0,0,0,3204,1,127.1,0,0,0.006,0,legit,0
1336.75,3,42,929.72,1.094,0,2,1,0,0,0,0,2217,0,137.9,0,0,0.051,0,legit,0
2138.55,12,549,1666.91,0.707,0,0,2,0,0,0,1,2530,0,19.7,0,0,0.0,0,legit,0
500.82,7,424,349.73,1.08,0,0,1,0,0,0,1,770,0,179.8,0,0,0.202,0,legit,0
1996.97,9,605,1861.24,0.182,2,2,1,0,0,0,0,5,0,174.7,0,0,0.18,0,legit,0
415.81,15,240,226.08,2.098,0,1,3,1,0,0,1,8,0,17.6,0,0,0.423,0,upi_collect_scam,1
659.46,21,133,872.16,-0.61,1,6,3,0,0,0,0,45,0,19.9,0,0,0.397,0,legit,0
1625.16,17,381,1203.11,0.877,2,1,1,0,0,0,0,5,0,324.8,0,0,0.307,0,legit,0
659.81,16,179,818.93,-0.486,0,0,5,1,0,1,1,8,0,52.8,0,0,0.229,0,legit,0
1052.82,10,586,1504.08,-0.75,0,5,2,0,0,0,0,959,0,108.0,0,0,0.197,0,legit,0
25.72,1,400,50.0,-1.214,0,0,1,0,0,0,1,139,0,10.9,0,0,0.24,0,legit,0
754.42,13,626,913.77,-0.436,0,3,1,1,0,0,0,16,0,43.4,0,0,0.243,0,legit,0
427.99,17,172,576.96,-0.646,0,1,2,0,0,0,0,1787,0,54.3,0,0,0.14,0,legit,0
2416.53,1,719,1572.23,1.343,1,1,1,0,0,0,0,195,0,140.4,0,0,0.071,0,legit,0
663.07,10,342,725.56,-0.215,1,1,1,0,0,0,0,108,0,82.0,0,1,0.23,0,legit,0
2074.83,18,135,1363.2,1.305,1,1,1,0,0,0,0,80,0,70.6,0,0,0.272,0,legit,0
993.27,7,656,1062.33,-0.163,1,3,1,0,0,0,0,79,0,133.1,0,0,0.235,0,legit,0
831.0,4,158,1379.41,-0.994,0,2,1,1,0,0,0,1173,0,36.7,0,0,0.0,0,legit,0
992.18,8,311,1009.93,-0.044,1,2,1,0,0,0,1,2317,0,75.3,0,0,0.259,0,legit,0
498.54,13,119,427.62,0.415,0,4,2,1,0,0,0,14122,0,82.6,0,0,0.068,0,legit,0
1207.29,18,364,1484.72,-0.467,0,2,1,0,0,0,0,65,0,101.7,0,0,0.218,0,legit,0
927.98,3,166,980.47,-0.134,0,2,1,0,0,0,0,282,0,320.8,0,0,0.0,0,legit,0
770.58,5,66,1261.95,-0.973,0,1,5,2,0,1,1,45,0,148.3,0,0,0.05,0,legit,0
1065.15,23,394,990.63,0.188,0,2,1,0,0,0,1,2016,0,166.9,0,0,0.153,0,legit,0
1840.93,16,126,1634.45,0.316,1,1,6,1,0,1,1,503,0,104.9,0,1,0.302,0,legit,0
1078.4,0,393,1157.21,-0.17,1,3,1,0,0,0,0,2627,0,64.3,0,0,0.49,0,legit,0
60.23,4,316,50.0,0.512,0,3,4,0,0,0,0,285,0,14.8,0,0,0.022,0,legit,0
947.44,1,636,1990.7,-1.31,1,2,1,0,0,0,1,59,0,47.4,0,0,0.216,0,legit,0
543.48,21,137,312.56,1.847,0,6,4,1,0,1,1,299,0,64.5,0,0,0.16,0,legit,0
1690.26,16,646,1868.7,-0.239,0,1,1,0,0,0,0,8,0,139.1,0,0,0.216,0,legit,0
724.18,11,179,785.31,-0.195,0,3,1,1,0,0,0,918,0,97.2,0,0,0.202,0,legit,0
638.42,2,438,1126.31,-1.083,0,3,4,0,0,0,0,137,0,53.7,0,0,0.186,0,legit,0
483.33,10,158,1422.07,-1.65,0,2,1,0,0,0,0,144,0,99.6,0,0,0.031,0,legit,0
854.08,6,172,798.82,0.173,0,4,2,2,0,0,1,110,0,220.0,0,0,0.429,0,legit,0
1523.32,13,1069,1594.89,-0.112,0,1,3,0,0,0,0,214,0,66.7,0,0,0.102,0,legit,0
453.24,0,492,791.43,-1.068,1,0,4,0,0,0,0,71,0,65.0,0,0,0.0,0,legit,0
1335.95,1,802,1164.68,0.368,0,7,1,0,0,0,0,1657,0,236.2,0,0,0.26,0,legit,0
1310.11,19,282,1038.41,0.654,0,3,1,1,0,0,1,105,0,24.2,0,0,0.162,0,legit,0
1407.43,17,243,1288.5,0.231,0,0,1,1,0,0,0,388,0,43.3,0,0,0.022,0,legit,0
641.89,7,906,818.42,-0.539,0,4,4,0,0,1,1,5492,0,68.1,0,0,0.144,0,legit,0
75.06,16,525,50.0,1.253,0,2,1,0,0,0,1,99,0,53.9,0,1,0.043,0,legit,0
714.23,7,490,710.87,0.012,1,0,1,0,0,0,0,218,1,105.7,0,0,0.208,0,legit,0
2336.64,20,392,1327.83,1.899,0,1,1,0,0,0,0,1,0,94.2,0,0,0.45,0,legit,0
621.37,19,574,1860.32,-1.665,1,1,3,0,0,0,0,35122,0,22.0,0,0,0.159,0,legit,0
59.61,4,230,50.0,0.48,0,2,1,1,0,0,0,2112,0,9.6,0,0,0.151,0,legit,0
427.2,3,195,516.77,-0.433,0,5,1,0,0,0,1,935,0,36.7,0,0,0.315,0,legit,0
1800.31,2,554,1404.35,0.705,1,1,1,0,0,0,0,11,0,23.4,0,0,0.147,0,legit,0
408.28,5,504,305.31,0.843,0,5,1,1,0,0,1,736,0,79.3,0,0,0.136,0,legit,0
900.72,20,391,721.67,0.62,0,0,1,0,0,0,0,985,0,233.1,0,0,0.072,0,legit,0
2912.44,18,787,1623.06,1.986,0,1,1,0,0,1,0,25,0,117.4,0,0,0.28,0,legit,0
1431.91,1,520,1688.9,-0.38,1,3,3,1,0,1,1,2399,0,523.5,0,0,0.234,0,legit,0
494.19,13,209,962.69,-1.217,1,1,2,0,0,0,0,388,0,102.0,0,0,0.177,0,legit,0
1070.67,16,937,1325.88,-0.481,0,3,3,0,0,0,0,187,0,27.4,0,0,0.109,0,legit,0
647.54,0,211,1537.62,-1.447,1,2,2,0,0,0,1,2730,0,81.9,0,0,0.176,0,legit,0
683.06,21,926,823.94,-0.427,2,3,1,0,0,0,0,16,0,102.1,0,0,0.254,0,legit,0
51.46,2,550,50.0,0.073,0,1,2,0,0,0,0,1069,0,381.0,0,0,0.152,0,legit,0
1237.57,4,1200,1415.92,-0.315,1,4,1,0,0,0,0,3349,0,57.6,0,0,0.088,0,legit,0
1306.72,10,286,1834.19,-0.719,0,1,1,0,0,0,1,2867,0,29.2,0,0,0.0,0,legit,0
685.92,1,315,491.52,0.989,1,2,2,0,0,0,0,1392,0,144.6,0,0,0.16,0,legit,0
2471.21,8,358,1808.58,0.916,0,0,2,1,0,0,1,104,0,85.9,0,0,0.065,0,legit,0
1370.36,22,694,1012.46,0.884,1,3,1,1,0,0,0,3463,0,96.8,0,0,0.056,0,legit,0
4232.78,3,520,1162.12,6.606,0,3,1,0,0,1,0,70,0,47.0,0,1,0.258,0,account_takeover_simswap,1
596.43,8,245,1138.02,-1.19,0,2,1,0,0,0,0,104,0,117.3,0,0,0.167,0,legit,0
1654.77,6,253,1307.19,0.665,0,1,2,1,0,0,0,2088,0,39.3,0,0,0.0,0,legit,0
138.0,17,206,183.06,-0.615,0,2,1,0,0,0,0,639,0,277.0,0,0,0.203,0,legit,0
921.28,7,220,923.52,-0.006,0,2,2,0,0,0,0,287,0,82.0,0,0,0.064,0,legit,0
1547.48,7,590,1653.22,-0.16,0,1,1,2,0,0,0,237,0,84.7,0,0,0.109,0,legit,0
2670.31,16,61,2076.16,0.715,0,2,3,0,0,0,0,3808,0,366.6,0,0,0.006,0,legit,0
1463.8,18,211,1359.62,0.192,0,2,1,1,0,0,0,614,0,35.9,0,0,0.22,1,legit,0
906.71,9,155,1071.84,-0.385,1,2,1,1,0,0,0,7576,0,90.6,0,0,0.312,0,legit,0
73.81,6,127,60.58,0.546,0,2,2,0,0,0,0,142,0,104.1,0,0,0.114,0,legit,0
1567.76,7,369,1394.33,0.311,2,3,1,1,0,0,0,3883,0,52.2,0,0,0.268,0,legit,0
983.27,3,432,669.33,1.173,1,3,4,0,0,0,1,103,0,27.4,0,0,0.094,0,legit,0
1627.96,6,64,1340.88,0.535,0,3,1,0,0,0,0,247,0,38.2,0,0,0.289,0,legit,0
1887.17,0,953,2314.83,-0.462,0,1,2,0,0,0,0,2907,0,40.5,0,0,0.097,0,legit,0
490.59,2,776,562.44,-0.319,0,3,1,1,0,0,0,382,0,253.5,0,0,0.322,0,legit,0
952.71,23,296,1447.29,-0.854,0,3,1,0,1,0,1,285,0,46.1,0,0,0.298,0,legit,0
1629.75,15,1173,1413.59,0.382,0,1,1,0,0,0,0,889,0,46.7,0,0,0.375,0,legit,0
135.32,12,235,352.63,-1.541,1,3,1,0,0,0,0,7297,0,122.7,0,0,0.473,0,legit,0
95.84,11,133,72.06,0.825,0,1,1,0,0,0,0,70450,0,57.0,0,0,0.234,0,legit,0
776.0,10,500,1447.64,-1.16,1,2,3,0,0,0,1,15,0,263.2,0,0,0.301,0,legit,0
512.04,19,276,657.87,-0.554,0,2,1,0,0,0,0,239,0,234.2,0,0,0.0,0,legit,0
1632.15,9,54,1128.2,1.117,0,4,2,0,1,0,0,267,0,71.6,0,1,0.0,1,legit,0
1294.59,11,603,1184.76,0.232,0,3,1,1,0,0,0,2380,0,20.4,0,0,0.08,0,legit,0
905.5,8,338,1194.62,-0.605,1,5,1,0,0,0,1,0,0,55.9,0,0,0.44,0,upi_collect_scam,1
44.64,1,279,50.0,-0.268,0,8,1,2,0,0,1,41173,0,74.4,0,0,0.199,0,legit,0
1307.69,7,349,1556.3,-0.399,1,3,2,1,0,0,0,345,0,84.3,0,0,0.166,0,legit,0
1074.79,16,23,1212.79,-0.284,0,4,1,1,0,0,0,1075,0,142.7,0,0,0.055,0,legit,0
216.36,23,229,1265.84,-2.073,0,2,1,2,0,0,0,120973,0,73.6,0,0,0.22,0,legit,0
45.62,2,753,50.0,-0.219,0,1,1,0,0,1,0,251,1,73.1,0,0,0.149,0,legit,0
1599.75,1,60,1747.61,-0.212,1,1,1,0,1,1,0,1516,0,76.1,0,0,0.399,0,legit,0
3230.26,22,1527,2162.33,1.235,1,1,1,2,0,0,0,88242,0,67.8,0,0,0.317,0,legit,0
105.64,17,211,607.7,-2.065,0,3,2,1,0,0,1,127,0,165.0,0,0,0.0,0,legit,0
1089.38,13,46,1131.06,-0.092,0,0,2,0,0,0,0,173,0,114.5,0,0,0.278,0,legit,0
716.82,17,499,1109.03,-0.884,0,7,1,0,0,0,0,3228,0,30.4,0,0,0.1,0,legit,0
1884.02,10,391,1005.23,2.186,0,3,1,0,0,0,0,100,1,66.2,0,0,0.0,0,legit,0
381.38,5,303,1575.1,-1.895,2,2,1,0,0,0,0,1264,0,133.5,0,0,0.044,0,legit,0
1401.88,5,648,995.34,1.021,0,0,1,0,0,0,1,84,0,99.5,0,0,0.141,0,legit,0
560.97,16,821,1154.29,-1.285,0,2,2,2,0,0,0,647,0,78.8,0,0,0.306,0,legit,0
155.69,12,241,181.38,-0.354,1,1,1,1,0,0,0,2777,0,67.5,0,1,0.0,0,legit,0
1447.07,17,332,1434.03,0.023,0,4,1,1,0,0,1,118290,0,49.2,0,0,0.117,0,legit,0
745.47,16,351,1212.0,-0.962,1,4,1,0,0,0,0,431,0,91.2,0,0,0.0,0,legit,0
776.64,18,165,1102.56,-0.739,1,4,1,1,0,0,0,159,0,105.2,0,0,0.17,0,legit,0
1403.32,1,430,1618.53,-0.332,0,3,1,0,0,0,0,98,0,18.8,0,0,0.157,0,legit,0
898.9,11,398,1530.44,-1.032,0,2,1,1,0,0,0,3395,0,18.5,0,0,0.21,0,legit,0
84.82,6,479,430.27,-2.007,0,1,1,0,0,0,0,249,0,88.0,1,0,0.072,0,legit,0
777.91,21,1203,1087.39,-0.712,0,3,1,0,0,0,0,55,0,137.6,0,0,0.098,0,legit,0
148.72,3,1158,1047.68,-2.145,2,1,2,0,0,0,0,28,0,48.6,0,0,0.01,0,legit,0
1118.33,16,164,802.41,0.984,0,4,2,1,0,0,0,129,0,26.9,0,0,0.274,0,legit,0
38.77,22,161,50.0,-0.561,2,4,1,1,0,0,0,190,0,80.6,0,0,0.19,0,legit,0
1223.23,20,142,1671.13,-0.67,0,5,8,1,0,0,0,1654,0,54.3,0,0,0.256,0,legit,0
1577.34,17,680,2006.3,-0.535,0,2,1,0,0,1,0,152,0,29.8,0,0,0.102,0,legit,0
1254.72,15,188,714.25,1.892,1,2,1,0,0,0,0,227,0,34.4,1,0,0.0,0,legit,0
1075.2,0,140,1321.78,-0.466,0,4,2,0,0,0,0,108,0,140.6,0,0,0.085,0,legit,0
1100.48,9,527,1264.72,-0.325,1,1,1,1,0,0,0,9,0,67.7,0,0,0.252,0,legit,0
628.1,18,134,596.11,0.134,0,2,1,0,0,0,0,597,0,133.7,0,0,0.282,0,legit,0
740.04,14,170,1784.08,-1.463,0,1,1,0,0,0,0,1164,0,83.8,0,0,0.127,0,legit,0
10.0,13,262,304.8,-2.418,0,1,1,0,1,0,0,26,0,91.9,0,0,0.202,0,legit,0
1383.52,2,601,1401.31,-0.032,0,4,1,0,0,0,0,139,0,238.1,0,0,0.195,0,legit,0
3704.39,2,449,1797.86,2.651,0,3,1,0,0,0,1,125,0,220.2,0,0,0.23,0,legit,0
1435.92,16,389,1106.32,0.745,0,3,1,0,0,0,0,21557,0,13.6,1,0,0.176,0,legit,0
1851.12,15,559,1752.89,0.14,1,1,2,1,0,0,1,54261,0,44.2,0,0,0.024,0,legit,0
634.0,22,734,1369.74,-1.343,1,2,1,0,0,0,0,627,0,27.0,0,0,0.0,0,legit,0
397.8,15,338,793.71,-1.247,0,4,1,1,0,0,0,28914,0,318.8,0,0,0.244,0,legit,0
10.0,1,305,50.0,-2.0,0,1,1,0,0,0,0,119,0,41.8,1,0,0.096,0,legit,0
1459.86,13,602,1296.56,0.315,1,1,1,1,0,0,0,1967,0,96.2,0,0,0.123,0,legit,0
1050.8,4,225,1688.43,-0.944,0,2,2,0,0,0,0,11,0,25.5,0,0,0.092,0,legit,0
2487.78,21,94,1584.91,1.424,0,4,2,0,0,0,1,2018,0,107.3,0,0,0.034,0,legit,0
906.5,5,1314,715.81,0.666,0,0,2,1,0,0,0,302,0,128.6,0,0,0.251,0,legit,0
413.03,4,415,1002.29,-1.47,0,2,3,0,0,0,0,56493,0,60.7,1,0,0.209,0,legit,0
2010.33,13,501,1966.95,0.055,1,2,2,0,0,0,0,193,0,69.3,0,0,0.277,0,legit,0
1757.3,16,517,964.61,2.054,2,4,4,1,0,1,1,334,0,179.2,0,0,0.072,0,remote_access_session,1
48.39,7,723,77.62,-0.942,0,1,2,0,0,0,1,2078,0,234.2,1,0,0.253,0,legit,0
1158.8,1,264,1106.47,0.118,0,4,1,1,0,0,0,2088,0,221.4,1,0,0.107,0,legit,0
3185.96,19,267,1875.78,1.746,0,3,7,1,0,1,1,125,0,96.8,0,0,0.056,0,legit,0
155.16,3,115,441.67,-1.622,3,14,6,4,1,1,0,1204,0,20.2,0,0,0.612,0,mule_cashout_ring,1
1186.94,6,499,1271.6,-0.166,0,3,1,0,0,0,0,87,0,203.8,0,0,0.173,0,legit,0
3301.92,2,438,2575.45,0.705,0,8,1,0,0,0,0,398,0,115.5,0,0,0.0,0,legit,0
1006.71,23,465,1514.95,-0.839,0,3,1,1,0,0,0,65362,0,76.8,0,0,0.105,0,legit,0
1749.3,14,95,1315.89,0.823,0,3,1,0,0,0,0,4215,0,68.4,0,0,0.036,0,legit,0
1360.84,15,692,1503.15,-0.237,0,2,4,1,0,0,0,9837,0,53.6,0,0,0.082,0,legit,0
1430.22,8,194,1053.15,0.895,0,0,2,1,0,0,0,12521,0,92.6,0,1,0.129,0,legit,0
1738.71,14,1252,1205.21,1.107,0,0,2,0,0,0,0,87252,0,10.7,0,0,0.001,0,legit,0
1332.18,3,108,1022.87,0.756,0,4,1,1,0,0,0,8324,0,65.3,0,0,0.318,0,legit,0
2536.23,21,441,1589.04,1.49,1,0,5,3,0,1,1,2345,0,83.0,1,0,0.0,0,legit,0
1531.93,4,274,2304.39,-0.838,1,0,1,1,0,0,0,277,0,81.2,0,0,0.252,0,legit,0
335.65,13,701,383.32,-0.311,0,2,1,0,0,0,0,33,0,54.6,0,0,0.544,0,legit,0
939.81,17,407,992.72,-0.133,0,2,3,0,0,0,1,9,1,162.0,0,0,0.044,0,legit,0
2368.38,20,567,1974.68,0.498,0,4,1,0,0,0,0,69,0,114.2,0,0,0.076,0,legit,0
1516.19,0,52,1064.79,1.06,1,4,1,0,0,0,0,2165,0,10.7,0,0,0.549,0,legit,0
896.12,1,303,1404.42,-0.905,0,0,1,0,0,0,0,254,0,62.5,0,0,0.02,0,legit,0
157.92,20,705,112.2,1.019,0,4,5,2,0,1,1,1610,0,774.5,0,0,0.433,0,legit,0
486.11,11,668,1783.24,-1.818,0,2,3,0,0,0,1,50,0,60.1,0,0,0.143,0,legit,0
825.16,2,488,762.21,0.206,0,4,1,0,0,0,0,150,0,45.4,0,0,0.0,0,legit,0
1024.34,1,271,1498.52,-0.791,1,1,1,0,0,0,0,319,0,18.7,0,0,0.196,0,legit,0
569.61,11,439,1877.51,-1.742,0,1,1,0,0,0,1,168,0,136.2,0,0,0.134,1,legit,0
1121.22,6,140,1563.5,-0.707,0,0,1,0,0,0,0,3110,0,25.0,0,0,0.068,0,legit,0
2716.74,10,517,2977.16,-0.219,2,2,6,1,0,1,1,157,0,146.4,0,0,0.095,0,legit,0
2050.69,10,411,1506.07,0.904,1,1,1,1,0,0,1,5049,0,51.0,0,0,0.098,0,legit,0
1066.04,9,1222,1147.27,-0.177,0,2,1,0,0,1,0,3022,0,26.4,0,0,0.094,0,legit,0
775.89,16,690,2002.56,-1.531,1,4,2,1,0,0,0,146,0,59.7,0,0,0.204,0,legit,0
1475.59,20,355,1063.32,0.969,0,2,1,0,0,0,0,1362,0,213.0,0,0,0.153,0,legit,0
1119.91,9,444,926.93,0.52,0,3,1,0,0,0,0,846,0,45.1,0,0,0.208,0,legit,0
2404.65,23,787,1655.43,1.131,0,2,1,0,0,0,0,139,0,90.7,0,0,0.0,0,legit,0
1991.86,19,450,1120.84,1.943,1,4,1,0,0,0,0,216,0,208.1,0,0,0.349,0,legit,0
1670.66,5,552,1456.42,0.368,0,1,1,1,0,0,0,54,0,117.9,0,0,0.0,0,legit,0
1408.62,19,383,1397.89,0.019,0,2,1,0,0,0,0,9,0,68.5,0,0,0.0,0,legit,0
1004.37,13,217,1036.65,-0.078,0,3,1,0,0,0,0,1049,0,103.6,0,0,0.004,0,legit,0
473.19,12,328,829.27,-1.073,0,3,1,0,0,0,0,8072,0,59.9,0,0,0.226,0,legit,0
2389.29,22,583,1699.17,1.015,0,2,2,0,0,0,1,31231,0,103.8,0,1,0.26,0,legit,0
1498.78,17,756,812.42,2.112,2,1,4,0,0,0,0,45,0,119.8,0,0,0.229,0,legit,0
1268.69,18,265,1241.91,0.054,0,3,1,0,0,0,0,1538,0,245.2,0,0,0.064,0,legit,0
987.19,8,228,1122.29,-0.301,0,4,1,0,0,0,0,3824,0,28.0,0,0,0.272,0,legit,0
1185.78,19,1565,1400.02,-0.383,0,2,1,0,0,0,0,1255,1,42.0,0,0,0.0,0,legit,0
332.42,3,399,722.93,-1.35,1,0,2,0,0,0,1,354,0,41.5,0,0,0.153,0,legit,0
676.68,21,236,1082.35,-0.937,0,3,3,1,0,1,1,241,0,27.7,0,0,0.028,1,legit,0
828.66,4,365,951.26,-0.322,0,3,1,0,0,0,0,418,0,56.6,0,0,0.164,0,legit,0
505.7,15,464,919.68,-1.125,2,0,1,0,0,1,1,11397,0,100.6,0,0,0.219,0,legit,0
1159.28,22,90,979.95,0.458,0,4,1,0,0,0,0,328,0,97.2,0,0,0.19,0,legit,0
969.04,22,527,965.95,0.008,0,2,4,0,0,0,0,55,0,129.0,0,0,0.0,0,legit,0
1908.84,0,850,1556.24,0.566,0,2,2,0,0,0,0,223,0,48.1,1,0,0.277,0,legit,0
1460.43,19,396,1342.72,0.219,1,3,2,1,1,0,0,200,0,76.1,0,0,0.333,1,legit,0
1095.44,0,414,800.93,0.919,0,0,1,0,0,0,1,31080,0,6.7,0,0,0.313,0,legit,0
2408.06,8,1327,1513.19,1.478,1,1,1,0,0,0,0,3386,0,123.2,0,0,0.463,0,legit,0
99.96,14,576,94.38,0.148,0,1,1,0,0,0,0,52902,0,123.2,0,0,0.11,0,legit,0
362.03,2,330,823.65,-1.401,0,2,2,0,0,0,0,620,0,58.8,0,0,0.205,0,legit,0
2094.04,1,1308,1249.79,1.689,1,2,1,0,0,0,0,1573,0,82.8,0,0,0.176,0,legit,0
3007.35,10,86,1934.52,1.386,0,1,3,1,0,0,0,742,0,12.3,0,0,0.143,0,legit,0
1483.56,2,297,1561.13,-0.124,0,3,1,3,0,0,0,572,0,57.6,1,0,0.189,0,legit,0
16.52,17,267,50.0,-1.674,0,1,3,0,0,0,1,0,0,19.3,0,0,0.346,0,legit,0
2062.13,4,140,1394.92,1.196,0,5,1,0,0,0,1,353,0,644.0,0,0,0.142,0,legit,0
1911.85,11,613,1552.67,0.578,1,3,1,1,0,0,0,1462,0,14.1,0,0,0.026,0,legit,0
344.39,17,210,331.88,0.094,1,2,1,0,0,0,0,4292,0,26.6,0,0,0.044,0,legit,0
996.38,3,855,1178.39,-0.386,0,6,2,0,0,0,0,191,0,44.5,0,0,0.284,0,legit,0
